flow_duration,protocol,TotPackets,TotBytes,tot_fwd_pkts,totlen_fwd_pkts,fwd_iat_mean,fwd_pkt_len_max,fwd_pkt_len_mean,tot_bwd_pkts,totlen_bwd_pkts,bwd_iat_mean,bwd_pkt_len_max,bwd_pkt_len_mean
15.279,6,1689,1550698,1018,1440,14,1448,1509178,671,776,22,1448,41520
1.674,6,52,18911,29,854,59,1360,13170,23,400,65,1360,5741
0.492,17,4,368,2,32,187,32,120,2,96,149,96,248
0.779,6,11,1727,7,100,129,100,384,4,589,174,1152,1343
1.339,6,50,21113,28,953,49,1460,15457,22,433,55,1460,5656
1639.931,1,8,448,8,28,234275,28,448,0,0,0,0,0
1476.185,17,272,61461,272,197,5447,361,61461,0,0,0,0,0
184.12,17,4,352,2,60,184119,60,176,2,60,184119,60,176
224.354,17,4,240,2,32,224353,32,120,2,32,224353,32,120
1796.788,17,445,39232,401,35,4491,288,25328,44,288,40016,288,13904
14.683,6,23,8325,13,275,1223,275,1078,10,1367,1075,1420,7247
1798.375,17,450,39960,405,35,4451,288,25740,45,288,40018,288,14220
1791.072,6,889,187029,461,425,3893,1455,91990,428,234,4193,1610,95039
1764.35,2,13,416,13,8,147029,8,416,0,0,0,0,0
0.199,6,4,480,3,288,99,288,428,1,0,0,0,52
193.772,17,4,1635,4,380,64590,392,1635,0,0,0,0,0
0.089,6,12,3462,6,75,17,75,395,6,1373,17,1448,3067
1789.273,17,142,11360,71,48,25560,48,5396,71,56,25560,56,5964
280.752,6,29,7392,13,158,23396,267,1317,16,603,18710,2036,6075
0.753,17,2,136,1,32,0,32,60,1,48,0,48,76
33.605,6,32,5348,16,154,2240,722,1912,16,371,2227,2026,3436
0.033,6,12,3462,6,75,6,75,395,6,1373,6,1448,3067
1749.509,6,193,12497,97,57,18224,208,7727,96,31,18413,31,4770
755.724,2,5,160,5,8,188931,8,160,0,0,0,0,0
6.097,6,17,2660,11,211,609,211,1249,6,545,1148,904,1411
1.003,17,5,968,3,32,499,32,180,2,366,6,486,788
0.673,6,2,92,1,0,0,0,40,1,0,0,0,52
175.23,17,2,72,1,8,0,8,36,1,8,0,8,36
289.562,1,4,224,4,28,96520,28,224,0,0,0,0,0
1799.989,1,16,896,16,28,119999,28,896,0,0,0,0,0
1.39,6,53,23889,30,997,47,1460,18193,23,433,54,1460,5696
0.371,17,23,15473,13,959,30,1350,12843,10,235,37,1350,2630
2.838,6,36,18336,19,768,157,1360,6181,17,1432,168,3132,12155
0.014,17,4,632,3,60,6,60,264,1,340,0,340,368
0.608,6,31,8912,14,158,46,267,1357,17,687,33,1400,7555
20.16,6,21,5577,12,115,1832,159,1221,9,967,2518,1675,4356
1739.21,6,87,6322,58,31,30512,31,3915,29,31,62113,31,2407
66.894,6,27,7177,13,155,5574,267,1306,14,530,5144,3417,5871
1789.779,17,142,11360,71,48,25567,48,5396,71,56,25567,56,5964
1.274,6,10,1687,7,100,212,100,384,3,1179,510,1179,1303
0.011,6,3,144,2,0,6,0,104,1,0,0,0,40
88.755,6,24,9042,12,666,97,1360,3176,12,895,8052,1747,5866
1749.066,6,97,7338,64,38,27762,205,4528,33,33,54475,98,2810
1740.634,17,29,6815,29,207,62165,207,6815,0,0,0,0,0
280.777,6,29,7392,13,158,23398,267,1317,16,603,18715,2036,6075
50.332,6,49,23112,28,1165,335,1360,17470,21,435,2508,2667,5642
1771.699,6,101,9278,66,64,27256,64,5544,35,58,52104,58,3734
0.604,6,12,1048,6,256,119,256,500,6,304,119,304,548
0.204,6,10,1755,5,657,51,657,925,5,562,51,562,830
1740.768,17,29,6699,29,203,62170,203,6699,0,0,0,0,0
17.068,6,2710,2606495,1801,1371,9,1408,2554563,909,776,18,1408,51932
1.322,6,5,260,2,0,990,0,104,3,0,661,0,156
368.712,6,23,1535,16,177,24580,177,1053,7,110,10372,110,482
282.251,6,30,7432,13,158,23520,267,1317,17,543,17622,1400,6115
2.76,17,26,10933,12,556,250,1350,7010,14,252,161,1350,3923
0.111,17,4,284,2,32,60,32,120,2,54,55,60,164
1773.538,6,208,24030,132,89,13538,981,11118,76,137,23642,1917,12912
280.226,6,30,7432,13,158,23352,267,1317,17,543,17510,1400,6115
343.986,6,87,30709,43,589,8188,1418,11080,44,722,7998,1418,19629
1789.177,6,355,22480,207,69,8685,69,12420,148,69,12171,69,10060
16.286,17,21,5066,10,248,1806,1350,2761,11,181,1625,1350,2305
2.045,6,322,273916,202,1344,10,1432,264825,120,427,16,1432,9091
3.506,6,31,11977,16,424,233,722,1916,15,945,235,2760,10061
1793.984,6,239,24776,96,68,18882,659,9140,143,135,12632,2720,15636
155.274,2,4,128,4,8,51758,8,128,0,0,0,0,0
142.085,17,12,2000,6,48,28415,48,456,6,229,28415,308,1544
7.31,6,47,8580,24,227,317,314,4142,23,439,320,1179,4438
1785.855,6,366,23196,212,69,8463,69,12896,154,69,11672,69,10300
0.323,6,27,9112,13,271,26,726,1771,14,943,24,1408,7341
1.438,6,52,20987,28,939,53,1460,15251,24,433,54,1460,5736
0.395,6,10,968,5,256,97,256,460,5,304,97,304,508
0.232,17,4,350,2,34,1,34,124,2,85,38,91,226
140.296,6,25,9789,12,531,69,1460,2637,13,945,11680,1460,7152
1.14,6,22,7900,11,164,96,267,1236,11,1216,96,3819,6664
0.861,6,11,1727,7,100,143,100,384,4,589,205,1152,1343
7.289,6,1329,1205731,807,1414,8,1448,1173923,522,776,13,1448,31808
118.387,6,23,6168,13,186,9865,502,1458,10,615,13132,1420,4710
31.903,6,263,246262,129,127,249,304,7314,134,1784,239,4224,238948
7.819,6,2,1175,1,0,0,0,40,1,1095,0,1095,1135
0.027,17,4,344,2,47,12,47,150,2,69,15,75,194
113.152,6,35,23880,19,840,34,1360,5835,16,1932,7534,8160,18045
1798.327,6,288,36116,117,141,15502,1360,16728,171,142,10577,1360,19388
8.352,6,1735,1599463,1098,1379,7,1408,1561675,637,931,12,2816,37788
8.118,6,41,7349,21,218,405,314,3463,20,440,413,1152,3886
35.676,17,40,5880,20,48,1877,48,1520,20,190,1877,308,4360
1773.188,6,180,15480,120,69,14900,69,8940,60,69,30046,69,6540
1.942,17,2,312,2,128,1942,128,312,0,0,0,0,0
0.874,6,10,1687,7,100,145,100,384,3,1179,316,1179,1303
1772.529,6,177,15153,118,69,15149,69,8722,59,69,30560,69,6431
0.017,6,16,6662,8,138,2,138,562,8,1136,2,1448,6100
626.614,6,39,3079,25,65,26108,65,1780,14,56,48193,59,1299
0.114,17,2,672,2,308,114,308,672,0,0,0,0,0
1785.862,6,376,26548,216,104,8306,469,15732,160,69,11231,69,10816
1792.639,17,77,3238,74,14,24556,15,3110,3,14,345514,18,128
46.989,6,42,10255,21,736,439,1360,4568,21,371,2341,1360,5687
9.413,17,4,5484,4,1343,3137,1348,5484,0,0,0,0,0
21.144,6,39,8767,16,412,46,889,1908,23,329,954,1928,6859
383.191,6,12,864,6,112,76635,112,584,6,0,76636,0,280
160.461,17,4,240,2,32,160460,32,120,2,32,160460,32,120
12.356,6,1840,1655309,1165,1368,10,1380,1623191,675,421,18,1923,32118
0.0,17,2,120,1,32,0,32,60,1,32,0,32,60
1795.663,6,390,27991,222,107,8125,469,16717,168,69,10749,69,11274
20.188,6,21,5418,12,107,1835,159,1074,9,773,2515,1418,4344
1794.422,1,176,9856,176,28,10253,28,9856,0,0,0,0,0
310.615,6,18,1308,12,31,28237,31,810,6,31,62117,31,498
60.977,17,3,181,3,32,30488,33,181,0,0,0,0,0
1797.684,6,370,25908,215,99,8400,469,15085,155,69,11670,69,10823
363.739,6,16,1138,12,180,33067,180,812,4,110,20112,110,326
145.766,1,20,1680,20,56,7671,56,1680,0,0,0,0,0
8.678,6,46,9617,22,227,413,314,4062,24,573,365,1179,5555
0.282,6,25,8960,13,252,23,646,1694,12,1105,25,2804,7266
7.76,6,14,1226,9,275,970,275,918,5,96,1434,96,308
1.241,6,10,3600,4,171,408,171,387,6,964,247,1448,3213
0.249,6,22,5040,11,137,24,267,1132,11,577,24,1400,3908
37.561,17,4,352,2,60,37560,60,176,2,60,37560,60,176
1787.193,6,102,8296,68,65,26674,65,4930,34,59,54154,59,3366
1775.194,17,73,3060,72,14,25002,14,3024,1,8,0,8,36
280.246,6,28,7352,13,158,23353,267,1317,15,678,20014,2800,6035
3.246,6,35,18960,20,707,170,1360,5795,15,1394,220,2720,13165
0.088,17,2,672,2,308,88,308,672,0,0,0,0,0
31.371,6,37,8310,21,175,1568,517,2326,16,570,2071,1418,5984
61.893,6,71,50929,46,1191,1375,1408,42898,25,960,2569,3847,8031
0.059,17,4,284,2,32,52,32,120,2,54,52,60,164
11.835,6,1869,1635207,1110,1418,10,1432,1600614,759,420,15,1432,34593
240.221,6,57,17994,29,746,8578,1418,14960,28,196,8896,580,3034
1772.389,6,180,15480,120,69,14894,69,8940,60,69,30032,69,6540
16.227,6,11,674,4,112,5403,112,280,7,90,2701,90,394
62.549,6,77,52630,47,1196,1359,1368,44334,30,841,2148,2519,8296
2.23,17,3,180,3,32,1115,32,180,0,0,0,0,0
0.31,17,8,2758,8,316,44,355,2758,0,0,0,0,0
1745.164,1,8,448,8,28,249309,28,448,0,0,0,0,0
315.224,6,9,468,9,0,0,0,468,0,0,0,0,0
130.043,17,4,352,2,60,130042,60,176,2,60,130042,60,176
1772.654,6,180,15480,120,69,14896,69,8940,60,69,30041,69,6540
67.505,17,4,304,2,48,67503,64,152,2,48,67504,64,152
1794.285,17,66,2766,65,14,28035,14,2730,1,8,0,8,36
1774.035,1,58,4872,58,56,31123,56,4872,0,0,0,0,0
2.367,6,26,10016,15,284,169,585,1457,11,1014,217,1420,8559
1776.916,17,140,11200,70,48,25752,48,5320,70,56,25752,56,5880
2.026,17,4,314,2,31,2014,31,118,2,70,2015,70,196
1.278,6,50,19453,27,902,49,1360,13757,23,433,50,1360,5696
276.798,6,42,7651,21,147,13837,517,1995,21,456,13837,1418,5656
1740.551,6,87,6322,58,31,30535,31,3915,29,31,62162,31,2407
2.618,6,131,89354,66,131,40,232,3169,65,1393,35,2755,86185
1784.896,6,357,22629,208,69,8622,69,12460,149,69,12057,69,10169
5.438,6,39,8421,20,218,286,314,3423,19,604,288,1179,4998
1774.442,6,170,18547,88,67,20395,722,6991,82,188,21901,1380,11556
3.197,17,5,295,5,31,799,31,295,0,0,0,0,0
31.652,6,7,308,1,0,0,0,44,6,0,6311,0,264
2.086,17,4,706,3,39,1000,39,201,1,477,0,477,505
925.314,6,61,8647,30,248,31905,517,2563,31,744,30841,1368,6084
1468.435,17,116,9280,58,48,25761,48,4408,58,56,25761,56,4872
0.19,17,2,154,1,33,0,33,61,1,65,0,65,93
52.497,6,27,7177,13,155,4374,267,1306,14,530,4037,3417,5871
3.139,17,18,9941,9,735,392,1350,6869,9,313,273,1350,3072
1787.227,17,87,3648,86,14,21026,14,3612,1,8,0,8,36
0.094,6,12,3631,6,99,18,99,419,6,964,15,1448,3212
0.387,17,4,284,2,32,0,32,120,2,54,0,60,164
281.542,6,31,7733,15,175,20110,267,1658,16,678,18767,3456,6075
1082.988,6,63,5082,42,64,26414,64,3024,21,58,54144,58,2058
1750.536,17,12,498,11,14,175053,14,462,1,8,0,8,36
1783.444,17,83,3480,82,14,22017,14,3444,1,8,0,8,36
1773.17,1,60,5040,0,0,0,0,0,60,56,30053,56,5040
475.442,6,49,8425,19,139,17791,516,2157,30,220,16391,1452,6268
4.903,17,5,4754,5,922,1225,1451,4754,0,0,0,0,0
0.181,17,2,152,1,48,0,48,76,1,48,0,48,76
17.97,6,7,308,7,0,0,0,308,0,0,0,0,0
0.119,17,4,284,2,32,65,32,120,2,54,57,60,164
1035.45,2,13,416,13,8,86287,8,416,0,0,0,0,0
1773.475,6,180,15480,120,69,14903,69,8940,60,69,30051,69,6540
84.582,17,4,240,2,32,84581,32,120,2,32,84581,32,120
3.66,17,5,290,5,30,915,30,290,0,0,0,0,0
0.037,6,13,3980,7,88,6,88,388,6,1670,7,1880,3592
1770.262,6,101,9344,66,65,27234,65,5577,35,59,52062,59,3767
2.379,17,3,543,2,39,1841,39,134,1,381,0,381,409
371.067,6,21,1419,15,177,26504,177,989,6,110,12250,110,430
1613.349,17,438,44937,203,126,7972,1350,31385,235,29,6878,60,13552
502.212,17,6,525,3,32,251098,37,181,3,86,251102,136,344
38.966,6,29,7257,14,155,2997,267,1346,15,482,2782,1997,5911
1773.583,6,180,15480,120,69,14904,69,8940,60,69,30058,69,6540
180.001,17,2,672,2,308,180001,308,672,0,0,0,0,0
40.545,17,6,528,3,48,20268,48,228,3,72,20267,72,300
1770.532,6,128,7816,70,26,25659,26,4192,58,26,31061,26,3624
1772.231,6,180,15480,120,69,14892,69,8940,60,69,30035,69,6540
1.353,6,50,21339,29,908,48,1360,15723,21,476,57,2720,5616
105.715,6,98,71775,63,1245,1705,1408,61815,35,739,2679,2439,9960
0.576,6,10,1386,5,145,144,145,349,5,833,76,833,1037
1780.039,17,142,11360,71,48,25429,48,5396,71,56,25428,56,5964
176.233,17,4,352,2,60,176232,60,176,2,60,176232,60,176
3.196,6,2,88,2,0,0,0,88,0,0,0,0,0
358.974,6,50,6535,27,109,13806,722,2714,23,174,16308,1440,3821
1786.899,6,104,8376,68,65,26670,65,4930,36,59,51050,59,3446
12.581,17,6,528,3,48,6283,48,228,3,72,6283,72,300
271.829,17,4,352,2,60,271828,60,176,2,60,271828,60,176
3.38,17,28,16666,12,442,307,1350,5640,16,661,217,1350,11026
1784.551,6,356,22520,208,69,8621,69,12460,148,69,12138,69,10060
1798.517,17,448,39896,403,35,4473,288,25676,45,288,40022,288,14220
1.473,1,9,756,9,56,184,56,756,0,0,0,0,0
1769.665,6,99,9306,66,66,27225,66,5610,33,60,55297,60,3696
20.706,6,3007,2699990,1775,1433,11,1448,2625198,1232,776,16,1448,74792
532.437,6,58,4512,32,65,17175,65,2320,26,60,21291,118,2192
0.413,6,37,8012,20,350,21,1414,2556,17,477,25,1491,5456
96.936,6,14,839,8,31,13824,31,506,6,31,15863,31,333
0.215,6,40,14547,22,870,10,1420,9606,18,420,12,1420,4941
280.835,6,32,7603,14,158,21602,267,1357,18,552,16513,2076,6246
1782.299,17,280,56913,280,175,6388,422,56913,0,0,0,0,0
300.302,6,106,119347,51,145,6005,230,3252,55,2177,5561,5608,116095
1794.075,17,87,3648,86,14,21106,14,3612,1,8,0,8,36
1788.41,17,87,3648,86,14,21040,14,3612,1,8,0,8,36
202.016,6,91,66399,57,1244,3607,1368,57751,34,841,1925,2736,8648
1772.428,6,180,15480,120,69,14894,69,8940,60,69,30038,69,6540
0.232,6,18,6970,11,249,23,517,1482,7,1039,37,2676,5488
1740.744,6,143,9824,76,64,23209,208,6121,67,31,26372,31,3703
3.336,6,58,22825,29,981,119,1440,16889,29,433,112,1440,5936
1724.787,1,8,448,8,28,246398,28,448,0,0,0,0,0
1679.691,1,7,392,7,28,279948,28,392,0,0,0,0,0
1.128,6,25,8056,12,164,87,267,1288,13,869,79,1440,6768
0.018,17,2,214,1,39,0,39,67,1,119,0,119,147
0.152,17,2,362,1,46,0,46,74,1,260,0,260,288
26.142,6,1422,1246913,917,1285,28,1368,1215989,505,776,51,1473,30924
126.452,2,2,64,2,8,126452,8,64,0,0,0,0,0
1682.686,17,14,1036,7,30,280438,30,406,7,62,280438,62,630
1723.96,1,19,1802,19,66,95775,100,1802,0,0,0,0,0
1744.584,2,15,480,15,8,124613,8,480,0,0,0,0,0
240.258,6,60,18938,31,744,8008,1418,15765,29,207,8580,580,3173
97.384,6,25,6271,9,267,89,501,1165,16,343,6487,1420,5106
303.226,6,338,285278,221,1316,1378,1360,274880,117,300,95,2667,10398
1790.892,6,262,24719,159,75,11334,267,11286,103,134,17557,1997,13433
1798.49,17,449,39928,404,35,4462,288,25708,45,288,40015,288,14220
135.99,6,19,8625,10,316,84,639,1368,9,1377,16983,2720,7257
201.995,6,3,449,2,152,201825,177,409,1,0,0,0,40
5.961,17,3,1008,3,308,2980,308,1008,0,0,0,0,0
377.207,6,18,1242,14,180,29015,180,916,4,110,20056,110,326
1747.47,6,95,7203,63,38,28185,205,4476,32,33,56359,98,2727
54.01,6,6842,6459878,4478,1364,12,1408,6332262,2364,931,22,2816,127616
0.412,6,13,1693,7,288,68,288,588,6,284,42,434,1105
1747.785,6,93,7037,61,38,29129,205,4341,32,33,56372,98,2696
0.226,6,10,2046,6,739,44,1322,1723,4,159,75,159,323
0.705,6,121,87437,54,131,13,232,2689,67,1345,9,1420,84748
114.682,17,20,1520,20,48,6035,48,1520,0,0,0,0,0
1794.474,6,375,23694,214,69,8424,69,13114,161,69,11215,69,10580
1680.09,1,7,392,7,28,280015,28,392,0,0,0,0,0
22.727,17,4,240,2,32,22726,32,120,2,32,22726,32,120
1771.512,1,58,4872,0,0,0,0,0,58,56,31079,56,4872
343.609,6,73,5054,36,74,9817,138,2337,37,65,9540,69,2717
1773.017,6,181,15589,120,69,14899,69,8940,61,69,29535,69,6649
367.298,6,25,1651,17,177,22956,177,1117,8,110,9174,110,534
298.893,1,4,224,4,28,99631,28,224,0,0,0,0,0
516.253,17,5,204,4,14,172020,14,168,1,8,0,8,36
1750.225,6,183,11234,92,47,19233,208,6695,91,31,19444,31,4539
1788.931,1,278,29468,278,78,6458,78,29468,0,0,0,0,0
1756.605,6,110,6530,60,27,29772,27,3525,50,27,35848,27,3005
1787.273,17,87,3648,86,14,21026,14,3612,1,8,0,8,36
0.419,6,6,324,4,0,139,0,216,2,0,226,0,108
1203.209,2,12,384,12,8,109382,8,384,0,0,0,0,0
35.731,6,27,10305,15,681,2552,1360,3369,12,1074,3222,3601,6936
251.85,2,2,64,2,8,251850,8,64,0,0,0,0,0
0.312,6,12,3704,6,171,57,171,491,6,964,53,1448,3213
0.215,6,3,804,2,414,215,414,494,1,270,0,270,310
1701.554,17,12,498,11,14,170155,14,462,1,8,0,8,36
1785.373,6,299,20879,179,75,10030,501,11870,120,69,15002,69,9009
0.053,17,2,180,1,30,0,30,58,1,94,0,94,122
2.173,17,3,201,3,39,1086,39,201,0,0,0,0,0
8.346,6,1937,1664680,1085,1438,7,1448,1606976,852,776,9,1448,57704
272.59,6,25,1743,9,332,34071,332,820,16,83,18171,83,923
0.0,17,1,1058,1,1030,0,1030,1058,0,0,0,0,0
71.955,6,48,15616,24,707,111,1408,7648,24,372,3120,1408,7968
121.217,6,22,9157,11,201,63,290,1075,11,1090,12108,1460,8082
3.921,6,28,7336,13,155,326,267,1301,15,543,272,1400,6035
0.316,6,27,8992,13,237,26,590,1635,14,945,23,2816,7357
400.993,6,108,16053,43,192,9547,1189,6164,65,186,6261,1460,9889
353.689,6,21,6571,2,106,1679,106,194,19,350,19648,1420,6377
11.575,6,25,8453,13,275,964,275,1078,12,983,752,1420,7375
0.037,17,6,912,3,60,6,60,264,3,188,10,188,648
77.011,17,24,8778,24,337,3348,360,8778,0,0,0,0,0
2.012,6,10,913,5,39,502,39,307,5,338,502,338,606
4.32,6,13,3463,6,188,864,245,620,7,853,676,1152,2843
1786.472,6,115,13715,75,81,24141,501,5950,40,162,45804,1420,7765
993.454,6,53,3829,35,31,29219,31,2335,18,31,58428,31,1494
8.281,6,77,24834,39,568,217,1152,19173,38,459,216,1179,5661
0.012,6,17,7212,9,132,1,132,608,8,1236,1,1734,6604
0.052,6,12,3704,6,171,9,171,491,6,964,4,1448,3213
4.926,17,2,656,2,300,4926,300,656,0,0,0,0,0
1788.754,17,87,3648,86,14,21044,14,3612,1,8,0,8,36
873.572,6,112,14510,68,83,13038,267,5576,44,188,20314,1460,8934
1.256,6,27,9624,13,164,89,267,1396,14,936,82,1408,8228
0.538,17,4,368,2,32,522,32,120,2,96,517,96,248
0.224,17,2,204,1,34,0,34,62,1,114,0,114,142
0.895,6,10,1687,7,100,149,100,384,3,1179,319,1179,1303
0.016,17,2,170,1,37,0,37,65,1,77,0,77,105
0.63,6,21,5000,11,137,63,267,1132,10,692,56,1467,3868
1.678,6,25,6448,13,297,139,830,2011,12,790,151,1420,4437
46.674,6,33,7807,18,449,2745,1402,5428,15,227,3234,580,2379
1798.233,17,449,39928,404,35,4462,288,25708,45,288,40022,288,14220
9.963,6,81,24445,40,533,255,1152,18664,41,459,242,1179,5781
1796.091,17,447,39580,403,35,4467,288,25676,44,288,40951,288,13904
0.014,17,2,208,1,60,0,60,88,1,92,0,92,120
0.169,17,2,268,1,54,0,54,82,1,158,0,158,186
21.843,6,18,2474,11,210,2180,210,1016,7,545,2947,904,1458
1780.437,1,58,4872,58,56,31235,56,4872,0,0,0,0,0
1795.854,6,754,51099,377,31,4776,31,25654,377,31,4775,31,25445
280.256,6,23,7014,10,181,31139,267,1128,13,670,23348,1400,5886
0.606,17,2,204,1,34,0,34,62,1,114,0,114,142
1681.599,17,14,3843,7,30,280265,30,406,7,463,280265,463,3437
240.323,6,46,8551,24,449,10448,1418,5752,22,205,11443,580,2799
1782.321,17,83,3480,82,14,22003,14,3444,1,8,0,8,36
1746.723,6,95,7203,63,38,28172,205,4476,32,33,56332,98,2727
192.629,1,8,1041,8,102,27518,117,1041,0,0,0,0,0
300.843,6,48,13193,25,783,12535,1360,7347,23,307,492,1360,5846
1776.159,17,73,3060,72,14,25016,14,3024,1,8,0,8,36
6.022,6,1781,1668110,1139,1387,5,1408,1630062,642,776,9,1408,38048
31.444,6,7,336,1,0,0,0,48,6,0,6286,0,288
4.555,6,9,6638,2,92,341,92,204,7,1213,728,1408,6434
2.699,6,25,6565,12,262,241,517,1420,13,744,221,1418,5145
38.342,17,22,1672,22,48,1825,48,1672,0,0,0,0,0
7.761,6,2,166,2,31,7761,31,166,0,0,0,0,0
1782.739,6,132,8052,67,27,27010,27,4030,65,27,27854,27,4022
4.123,17,8,1248,4,36,1372,36,256,4,220,1371,292,992
5.393,6,42,7389,22,218,256,314,3503,20,513,270,1179,3886
33.568,6,30,5042,15,154,2397,722,1859,15,399,2385,1408,3183
4.07,6,466,476018,168,996,24,1460,22704,298,1543,13,4380,453314
7.314,6,5,240,1,0,0,0,48,4,0,2434,0,192
62.947,6,50,11614,20,615,71,910,3921,30,270,2165,1360,7693
65.402,6,47,18159,26,662,2616,1420,8359,21,639,3266,1420,9800
1792.514,17,331,70975,331,186,5431,364,70975,0,0,0,0,0
345.292,17,3,126,3,14,172646,14,126,0,0,0,0,0
371.36,6,23,1535,16,177,24757,177,1053,7,110,10381,110,482
0.277,6,22,4442,11,165,27,456,1394,11,493,26,888,3048
516.049,6,136,18381,69,179,7588,1189,7432,67,250,7818,2760,10949
122.701,6,32,13665,16,489,342,1360,3132,16,988,8171,1498,10533
0.354,17,2,168,1,48,0,48,76,1,64,0,64,92
1.429,17,4,560,2,64,1062,64,184,2,160,1089,160,376
0.856,6,16,5825,9,290,107,517,1045,7,1102,114,1418,4780
240.845,6,46,8549,22,523,11468,1408,5890,24,175,10471,580,2659
390.402,6,30,6740,13,189,9878,516,1472,17,327,24394,1452,5268
300.56,6,17,1187,6,177,60077,177,509,11,110,30038,110,678
0.041,6,2,1494,1,0,0,0,40,1,1414,0,1414,1454
98.773,2,2,64,2,8,98773,8,64,0,0,0,0,0
1.566,1,10,840,10,56,174,56,840,0,0,0,0,0
0.576,6,7,423,4,43,175,43,259,3,0,28,0,164
1.137,6,2,92,2,0,0,0,92,0,0,0,0,0
1799.978,17,142,11360,71,48,25713,48,5396,71,56,25713,56,5964
16.46,6,22,6546,8,154,2351,267,792,14,576,1262,1420,5754
0.006,17,2,554,2,249,6,249,554,0,0,0,0,0
1786.7,6,102,8364,68,66,26667,66,4964,34,60,54139,60,3400
1787.412,6,102,8296,68,65,26677,65,4930,34,59,54161,59,3366
37.131,6,25,4048,14,179,2856,517,1824,11,411,3712,499,2224
1.35,6,50,19386,27,898,51,1360,13690,23,433,53,1360,5696
1741.311,17,29,6699,29,203,62189,203,6699,0,0,0,0,0
1.887,6,2,80,1,0,0,0,40,1,0,0,0,40
0.013,17,3,310,2,31,0,31,118,1,164,0,164,192
10.022,6,2143,2061075,1408,1388,7,1408,2018191,735,931,13,2801,42884
1742.835,6,95,7203,63,38,28110,205,4476,32,33,56210,98,2727
156.373,17,4,304,2,48,156372,64,152,2,48,156372,64,152
96.074,6,22,8319,11,525,99,1237,2048,11,969,9590,1791,6271
11.264,6,2,166,0,0,0,0,0,2,31,11264,31,166
390.971,6,23,1499,14,177,30074,177,913,9,110,10092,110,586
1.808,6,2,87,1,0,0,0,40,1,7,0,7,47
6.371,6,31,19535,22,963,303,1368,13663,9,1340,765,4104,5872
0.637,6,11,976,5,283,109,283,551,6,105,87,105,425
7.289,6,1556,1415141,947,1414,7,1448,1378809,609,776,11,1448,36332
122.162,17,4,352,2,60,122161,60,176,2,60,122161,60,176
0.049,17,4,284,2,32,34,32,120,2,54,35,60,164
66.764,6,27,7177,13,155,5563,267,1306,14,530,5135,3417,5871
3.959,6,2,88,2,0,0,0,88,0,0,0,0,0
1786.554,6,104,8444,68,66,26664,66,4964,36,60,51041,60,3480
1766.506,6,215,27695,116,304,15360,304,18672,99,83,18015,83,9023
4.168,6,35,6209,19,206,231,314,2824,16,456,260,1152,3385
11.537,6,94,28370,48,543,245,1152,22048,46,447,249,1179,6322
118.685,2,2,64,2,8,118685,8,64,0,0,0,0,0
32.094,6,15,3543,5,188,1515,245,580,10,1279,3537,1407,2963
180.487,2,2,64,2,8,180487,8,64,0,0,0,0,0
23.863,6,36,8217,16,188,1590,722,1964,20,544,1244,1380,6253
316.349,6,43,5427,23,302,14379,302,3620,20,83,16629,83,1807
1657.491,1,7,392,7,28,276248,28,392,0,0,0,0,0
0.68,17,2,677,1,300,0,300,328,1,321,0,321,349
247.825,17,4,352,2,60,247824,60,176,2,60,247824,60,176
1798.974,17,142,11360,71,48,25699,48,5396,71,56,25699,56,5964
1.31,6,47,19183,27,892,50,1360,13607,20,476,59,2715,5576
1741.85,6,135,8433,75,46,23538,208,5134,60,31,29518,31,3299
1799.874,17,144,11520,72,48,25350,48,5472,72,56,25350,56,6048
334.133,1,14,784,14,28,25702,28,784,0,0,0,0,0
67.996,6,35,8320,18,378,516,786,1886,17,522,4240,3488,6434
1007.579,2,7,224,7,8,167929,8,224,0,0,0,0,0
173.979,1,4,224,4,28,57993,28,224,0,0,0,0,0
1681.487,17,14,3843,7,30,280246,30,406,7,463,280246,463,3437
300.171,6,39,10521,20,687,15789,1360,4959,19,435,16666,2667,5562
53.64,17,6,528,3,48,26815,48,228,3,72,26815,72,300
1780.641,6,106,8584,69,66,26185,66,5004,37,60,49453,60,3580
0.741,6,10,1687,7,100,123,100,384,3,1179,250,1179,1303
31.311,6,9,388,3,0,15655,0,124,6,0,6244,0,264
0.391,6,28,9159,13,263,32,691,1736,15,829,26,1448,7423
11.787,6,1906,1637201,1156,1363,10,1380,1602959,750,421,15,1923,34242
1787.883,1,74,6216,74,56,24491,56,6216,0,0,0,0,0
0.012,17,2,491,1,40,0,40,68,1,395,0,395,423
242.422,17,4,352,2,60,242421,60,176,2,60,242421,60,176
0.325,6,5,272,4,0,0,0,220,1,0,0,0,52
377.501,6,20,1355,15,177,26964,177,977,5,110,15174,110,378
0.332,17,8,2742,8,314,47,353,2742,0,0,0,0,0
1796.149,17,449,39928,404,35,4456,288,25708,45,288,40021,288,14220
230.489,17,4,240,2,32,230488,32,120,2,32,230488,32,120
129.025,2,3,96,3,8,64512,8,96,0,0,0,0,0
80.678,17,4,240,2,32,80677,32,120,2,32,80677,32,120
0.007,17,2,227,1,31,0,31,59,1,140,0,140,168
1782.983,6,358,23021,209,69,8572,69,12500,149,74,12047,421,10521
142.572,6,17,1572,6,69,12031,69,447,11,68,14256,69,1125
1796.089,17,447,39864,402,35,4479,288,25644,45,288,40018,288,14220
1665.41,1,8,448,8,28,237915,28,448,0,0,0,0,0
